Subject,Time,Run,fROI,value,Sentences,Sentences_deriv,Nonwords,Nonwords_deriv,R1,R2,R3,R4,R5,R6
291,24,1,1,977.2162162,-0.113502332,0.017242903,1.111258609,-0.026196197,0.077360677,-0.152525756,0.116793598,0.002097801,-0.002279095,-0.000464255
291,24,2,4,699.3251534,1.111258609,-0.026196197,-0.113502332,0.017242903,-0.012082285,0.002485362,0.037824938,0.000228134,0.000774613,1.57E-05
291,24,2,5,709.7457627,1.111258609,-0.026196197,-0.113502332,0.017242903,-0.012082285,0.002485362,0.037824938,0.000228134,0.000774613,1.57E-05
291,24,2,3,864.0869565,1.111258609,-0.026196197,-0.113502332,0.017242903,-0.012082285,0.002485362,0.037824938,0.000228134,0.000774613,1.57E-05
291,24,2,2,1039.716216,1.111258609,-0.026196197,-0.113502332,0.017242903,-0.012082285,0.002485362,0.037824938,0.000228134,0.000774613,1.57E-05
291,24,2,1,992.9459459,1.111258609,-0.026196197,-0.113502332,0.017242903,-0.012082285,0.002485362,0.037824938,0.000228134,0.000774613,1.57E-05
291,25,1,2,1028.702703,-0.076660214,0.018943857,1.074442594,-0.027375143,0.053708608,-0.098055628,0.038350792,0.001742619,-0.001665506,0.000148636
291,25,1,1,976.3513514,-0.076660214,0.018943857,1.074442594,-0.027375143,0.053708608,-0.098055628,0.038350792,0.001742619,-0.001665506,0.000148636
291,25,1,5,709.5322034,-0.076660214,0.018943857,1.074442594,-0.027375143,0.053708608,-0.098055628,0.038350792,0.001742619,-0.001665506,0.000148636
291,25,1,4,696.6257669,-0.076660214,0.018943857,1.074442594,-0.027375143,0.053708608,-0.098055628,0.038350792,0.001742619,-0.001665506,0.000148636
291,25,1,3,849.4782609,-0.076660214,0.018943857,1.074442594,-0.027375143,0.053708608,-0.098055628,0.038350792,0.001742619,-0.001665506,0.000148636
291,25,2,2,1037.013514,1.074442594,-0.027375143,-0.076660214,0.018943857,0.022268155,-0.00381044,-0.0145578,0.000493077,0.000336595,-3.54E-06
291,25,2,1,991.1081081,1.074442594,-0.027375143,-0.076660214,0.018943857,0.022268155,-0.00381044,-0.0145578,0.000493077,0.000336595,-3.54E-06
291,25,2,5,710.5627119,1.074442594,-0.027375143,-0.076660214,0.018943857,0.022268155,-0.00381044,-0.0145578,0.000493077,0.000336595,-3.54E-06
291,25,2,4,697.1349693,1.074442594,-0.027375143,-0.076660214,0.018943857,0.022268155,-0.00381044,-0.0145578,0.000493077,0.000336595,-3.54E-06
291,25,2,3,864.4130435,1.074442594,-0.027375143,-0.076660214,0.018943857,0.022268155,-0.00381044,-0.0145578,0.000493077,0.000336595,-3.54E-06
291,26,1,1,973.4054054,-0.045099016,0.014925639,1.043716546,-0.022899379,0.043159797,-0.10084103,0.079414076,0.002146364,-0.001533872,2.51E-05
291,26,1,4,689.0306748,-0.045099016,0.014925639,1.043716546,-0.022899379,0.043159797,-0.10084103,0.079414076,0.002146364,-0.001533872,2.51E-05
291,26,1,5,701.7728814,-0.045099016,0.014925639,1.043716546,-0.022899379,0.043159797,-0.10084103,0.079414076,0.002146364,-0.001533872,2.51E-05
291,26,1,3,845.7826087,-0.045099016,0.014925639,1.043716546,-0.022899379,0.043159797,-0.10084103,0.079414076,0.002146364,-0.001533872,2.51E-05
291,26,1,2,1024.635135,-0.045099016,0.014925639,1.043716546,-0.022899379,0.043159797,-0.10084103,0.079414076,0.002146364,-0.001533872,2.51E-05
291,26,2,1,988.4594595,1.043716546,-0.022899379,-0.045099016,0.014925639,-0.00574774,0.055881028,0.065985937,0.000635537,0.000367303,0.000120916
291,26,2,4,699.0920245,1.043716546,-0.022899379,-0.045099016,0.014925639,-0.00574774,0.055881028,0.065985937,0.000635537,0.000367303,0.000120916
291,26,2,5,709.4305085,1.043716546,-0.022899379,-0.045099016,0.014925639,-0.00574774,0.055881028,0.065985937,0.000635537,0.000367303,0.000120916
291,26,2,3,864.5217391,1.043716546,-0.022899379,-0.045099016,0.014925639,-0.00574774,0.055881028,0.065985937,0.000635537,0.000367303,0.000120916
291,26,2,2,1037.256757,1.043716546,-0.022899379,-0.045099016,0.014925639,-0.00574774,0.055881028,0.065985937,0.000635537,0.000367303,0.000120916
291,27,1,4,687.7177914,-0.023558103,0.009598296,1.03638925,-0.008563033,0.05219242,-0.059461552,0.114467678,0.002083573,-0.001653983,-1.68E-05
291,27,1,5,703.9694915,-0.023558103,0.009598296,1.03638925,-0.008563033,0.05219242,-0.059461552,0.114467678,0.002083573,-0.001653983,-1.68E-05
291,27,1,3,848.4782609,-0.023558103,0.009598296,1.03638925,-0.008563033,0.05219242,-0.059461552,0.114467678,0.002083573,-0.001653983,-1.68E-05
291,27,1,2,1025.162162,-0.023558103,0.009598296,1.03638925,-0.008563033,0.05219242,-0.059461552,0.114467678,0.002083573,-0.001653983,-1.68E-05
291,27,1,1,969.1891892,-0.023558103,0.009598296,1.03638925,-0.008563033,0.05219242,-0.059461552,0.114467678,0.002083573,-0.001653983,-1.68E-05
291,27,2,4,701.3190184,1.03638925,-0.008563033,-0.023558103,0.009598296,0.013136261,-0.030164764,-0.051868967,0.000510036,0.000509497,1.64E-05
291,27,2,5,713.3762712,1.03638925,-0.008563033,-0.023558103,0.009598296,0.013136261,-0.030164764,-0.051868967,0.000510036,0.000509497,1.64E-05
291,27,2,3,871.5217391,1.03638925,-0.008563033,-0.023558103,0.009598296,0.013136261,-0.030164764,-0.051868967,0.000510036,0.000509497,1.64E-05
291,27,2,2,1043.364865,1.03638925,-0.008563033,-0.023558103,0.009598296,0.013136261,-0.030164764,-0.051868967,0.000510036,0.000509497,1.64E-05
291,27,2,1,996.4594595,1.03638925,-0.008563033,-0.023558103,0.009598296,0.013136261,-0.030164764,-0.051868967,0.000510036,0.000509497,1.64E-05
291,28,1,5,701.0372881,-0.011070806,0.005283062,1.036797481,-0.010246701,0.045282249,-0.117943916,0.054108562,0.001952937,-0.001540302,-6.24E-05
291,28,1,4,686.0122699,-0.011070806,0.005283062,1.036797481,-0.010246701,0.045282249,-0.117943916,0.054108562,0.001952937,-0.001540302,-6.24E-05
291,28,1,3,843.4347826,-0.011070806,0.005283062,1.036797481,-0.010246701,0.045282249,-0.117943916,0.054108562,0.001952937,-0.001540302,-6.24E-05
291,28,1,2,1017.864865,-0.011070806,0.005283062,1.036797481,-0.010246701,0.045282249,-0.117943916,0.054108562,0.001952937,-0.001540302,-6.24E-05
291,28,1,1,968.8108108,-0.011070806,0.005283062,1.036797481,-0.010246701,0.045282249,-0.117943916,0.054108562,0.001952937,-0.001540302,-6.24E-05
291,28,2,5,712.9220339,1.036797481,-0.010246701,-0.011070806,0.005283062,0.002960464,0.060381481,0.049450778,0.000457008,0.000647449,0.000128261
291,28,2,4,699.2269939,1.036797481,-0.010246701,-0.011070806,0.005283062,0.002960464,0.060381481,0.049450778,0.000457008,0.000647449,0.000128261
291,28,2,3,865.7173913,1.036797481,-0.010246701,-0.011070806,0.005283062,0.002960464,0.060381481,0.049450778,0.000457008,0.000647449,0.000128261
291,28,2,2,1043.635135,1.036797481,-0.010246701,-0.011070806,0.005283062,0.002960464,0.060381481,0.049450778,0.000457008,0.000647449,0.000128261
291,28,2,1,995.9189189,1.036797481,-0.010246701,-0.011070806,0.005283062,0.002960464,0.060381481,0.049450778,0.000457008,0.000647449,0.000128261
291,29,1,3,840.1521739,-0.004713166,0.002545757,1.024217439,-0.015943033,0.040419538,-0.034957252,0.141523068,0.0015013,-0.00167846,-0.000138392
291,29,1,2,1014.554054,-0.004713166,0.002545757,1.024217439,-0.015943033,0.040419538,-0.034957252,0.141523068,0.0015013,-0.00167846,-0.000138392
291,29,1,1,958.8378378,-0.004713166,0.002545757,1.024217439,-0.015943033,0.040419538,-0.034957252,0.141523068,0.0015013,-0.00167846,-0.000138392
291,29,1,5,698.2983051,-0.004713166,0.002545757,1.024217439,-0.015943033,0.040419538,-0.034957252,0.141523068,0.0015013,-0.00167846,-0.000138392
291,29,1,4,684.1717791,-0.004713166,0.002545757,1.024217439,-0.015943033,0.040419538,-0.034957252,0.141523068,0.0015013,-0.00167846,-0.000138392
291,29,2,3,859.2826087,1.024217439,-0.015943033,-0.004713166,0.002545757,0.003289675,-3.30E-05,-0.014038432,0.000771816,0.000880616,7.19E-05
291,29,2,2,1031.891892,1.024217439,-0.015943033,-0.004713166,0.002545757,0.003289675,-3.30E-05,-0.014038432,0.000771816,0.000880616,7.19E-05
291,29,2,1,995.5945946,1.024217439,-0.015943033,-0.004713166,0.002545757,0.003289675,-3.30E-05,-0.014038432,0.000771816,0.000880616,7.19E-05
291,29,2,5,708.8237288,1.024217439,-0.015943033,-0.004713166,0.002545757,0.003289675,-3.30E-05,-0.014038432,0.000771816,0.000880616,7.19E-05
291,29,2,4,698.7852761,1.024217439,-0.015943033,-0.004713166,0.002545757,0.003289675,-3.30E-05,-0.014038432,0.000771816,0.000880616,7.19E-05
291,3,1,2,1032.662162,0,0,0,0,0.014798504,0.012831345,0.034262354,-0.00159035,-7.62E-05,-0.000622234
291,3,1,5,702.8440678,0,0,0,0,0.014798504,0.012831345,0.034262354,-0.00159035,-7.62E-05,-0.000622234
291,3,1,3,850.1956522,0,0,0,0,0.014798504,0.012831345,0.034262354,-0.00159035,-7.62E-05,-0.000622234
291,3,1,1,980.7837838,0,0,0,0,0.014798504,0.012831345,0.034262354,-0.00159035,-7.62E-05,-0.000622234
291,3,1,4,690.7423313,0,0,0,0,0.014798504,0.012831345,0.034262354,-0.00159035,-7.62E-05,-0.000622234
291,3,2,2,1024.337838,0,0,0,0,-0.007826479,0.111032915,0.107570237,-0.001960265,-0.0005625,9.14E-05
291,3,2,5,689.7457627,0,0,0,0,-0.007826479,0.111032915,0.107570237,-0.001960265,-0.0005625,9.14E-05
291,3,2,3,841.3478261,0,0,0,0,-0.007826479,0.111032915,0.107570237,-0.001960265,-0.0005625,9.14E-05
291,3,2,1,969.7297297,0,0,0,0,-0.007826479,0.111032915,0.107570237,-0.001960265,-0.0005625,9.14E-05
291,3,2,4,688.5705521,0,0,0,0,-0.007826479,0.111032915,0.107570237,-0.001960265,-0.0005625,9.14E-05
291,30,1,2,1014.243243,-0.001806436,0.001076059,1.010871565,-0.014667863,0.051858876,-0.179390916,0.04250184,0.001983866,-0.001581552,-0.000260172
291,30,1,1,956.2162162,-0.001806436,0.001076059,1.010871565,-0.014667863,0.051858876,-0.179390916,0.04250184,0.001983866,-0.001581552,-0.000260172
291,30,1,5,696.1525424,-0.001806436,0.001076059,1.010871565,-0.014667863,0.051858876,-0.179390916,0.04250184,0.001983866,-0.001581552,-0.000260172
291,30,1,4,683.4601227,-0.001806436,0.001076059,1.010871565,-0.014667863,0.051858876,-0.179390916,0.04250184,0.001983866,-0.001581552,-0.000260172
291,30,1,3,841.673913,-0.001806436,0.001076059,1.010871565,-0.014667863,0.051858876,-0.179390916,0.04250184,0.001983866,-0.001581552,-0.000260172
291,30,2,2,1027.202703,1.010871565,-0.014667863,-0.001806436,0.001076059,-0.013362688,0.074157729,0.050748187,0.000532995,0.000691528,5.41E-05
291,30,2,1,976.7297297,1.010871565,-0.014667863,-0.001806436,0.001076059,-0.013362688,0.074157729,0.050748187,0.000532995,0.000691528,5.41E-05
291,30,2,5,702.9661017,1.010871565,-0.014667863,-0.001806436,0.001076059,-0.013362688,0.074157729,0.050748187,0.000532995,0.000691528,5.41E-05
291,30,2,4,693.4907975,1.010871565,-0.014667863,-0.001806436,0.001076059,-0.013362688,0.074157729,0.050748187,0.000532995,0.000691528,5.41E-05
291,30,2,3,857.3043478,1.010871565,-0.014667863,-0.001806436,0.001076059,-0.013362688,0.074157729,0.050748187,0.000532995,0.000691528,5.41E-05
291,31,1,5,699.2847458,-0.000593245,0.000381361,1.00287346,-0.01183809,0.044481134,-0.00521161,0.151389678,0.001122625,-0.001601346,-0.000221053
291,31,1,4,685.2760736,-0.000593245,0.000381361,1.00287346,-0.01183809,0.044481134,-0.00521161,0.151389678,0.001122625,-0.001601346,-0.000221053
291,31,1,3,846.8478261,-0.000593245,0.000381361,1.00287346,-0.01183809,0.044481134,-0.00521161,0.151389678,0.001122625,-0.001601346,-0.000221053
291,31,1,2,1020.040541,-0.000593245,0.000381361,1.00287346,-0.01183809,0.044481134,-0.00521161,0.151389678,0.001122625,-0.001601346,-0.000221053
291,31,1,1,962.027027,-0.000593245,0.000381361,1.00287346,-0.01183809,0.044481134,-0.00521161,0.151389678,0.001122625,-0.001601346,-0.000221053
291,31,2,5,697.1288136,1.00287346,-0.01183809,-0.000593245,0.000381361,-0.003518195,-0.047538703,-0.05750966,0.000590536,0.0007904,-1.25E-05
291,31,2,4,691.006135,1.00287346,-0.01183809,-0.000593245,0.000381361,-0.003518195,-0.047538703,-0.05750966,0.000590536,0.0007904,-1.25E-05
291,31,2,3,852.6521739,1.00287346,-0.01183809,-0.000593245,0.000381361,-0.003518195,-0.047538703,-0.05750966,0.000590536,0.0007904,-1.25E-05
291,31,2,2,1023.094595,1.00287346,-0.01183809,-0.000593245,0.000381361,-0.003518195,-0.047538703,-0.05750966,0.000590536,0.0007904,-1.25E-05
291,31,2,1,972.972973,1.00287346,-0.01183809,-0.000593245,0.000381361,-0.003518195,-0.047538703,-0.05750966,0.000590536,0.0007904,-1.25E-05
291,32,1,5,697.5728814,-0.000125065,8.51E-05,0.999073163,-0.009968714,0.041450001,-0.176914586,0.031339479,0.001870634,-0.001617211,-0.000196361
291,32,1,4,684.6993865,-0.000125065,8.51E-05,0.999073163,-0.009968714,0.041450001,-0.176914586,0.031339479,0.001870634,-0.001617211,-0.000196361
291,32,1,3,841.6086957,-0.000125065,8.51E-05,0.999073163,-0.009968714,0.041450001,-0.176914586,0.031339479,0.001870634,-0.001617211,-0.000196361
291,32,1,1,959.6216216,-0.000125065,8.51E-05,0.999073163,-0.009968714,0.041450001,-0.176914586,0.031339479,0.001870634,-0.001617211,-0.000196361
291,32,1,2,1017.081081,-0.000125065,8.51E-05,0.999073163,-0.009968714,0.041450001,-0.176914586,0.031339479,0.001870634,-0.001617211,-0.000196361
291,32,2,5,703.0576271,0.999073163,-0.009968714,-0.000125065,8.51E-05,-0.012131554,0.034417418,0.062651287,0.000991766,0.000867314,-1.85E-05
291,32,2,4,693.4601227,0.999073163,-0.009968714,-0.000125065,8.51E-05,-0.012131554,0.034417418,0.062651287,0.000991766,0.000867314,-1.85E-05
291,32,2,3,861.7173913,0.999073163,-0.009968714,-0.000125065,8.51E-05,-0.012131554,0.034417418,0.062651287,0.000991766,0.000867314,-1.85E-05
291,32,2,1,977.1351351,0.999073163,-0.009968714,-0.000125065,8.51E-05,-0.012131554,0.034417418,0.062651287,0.000991766,0.000867314,-1.85E-05
291,32,2,2,1034.472973,0.999073163,-0.009968714,-0.000125065,8.51E-05,-0.012131554,0.034417418,0.062651287,0.000991766,0.000867314,-1.85E-05
291,33,1,4,686.9570552,0,0,0.997756278,-0.008946644,0.049714184,-0.056169737,0.095051508,0.001618741,-0.001514572,-0.000378602
291,33,1,3,845.5217391,0,0,0.997756278,-0.008946644,0.049714184,-0.056169737,0.095051508,0.001618741,-0.001514572,-0.000378602
291,33,1,1,963.9459459,0,0,0.997756278,-0.008946644,0.049714184,-0.056169737,0.095051508,0.001618741,-0.001514572,-0.000378602
291,33,1,2,1019.891892,0,0,0.997756278,-0.008946644,0.049714184,-0.056169737,0.095051508,0.001618741,-0.001514572,-0.000378602
291,33,1,5,699.0033898,0,0,0.997756278,-0.008946644,0.049714184,-0.056169737,0.095051508,0.001618741,-0.001514572,-0.000378602
291,33,2,4,693.6503067,0.997756278,-0.008946644,0,0,-0.023628044,0.02546584,0.046032102,0.000584402,0.001065052,-0.000200167
291,33,2,3,854.7608696,0.997756278,-0.008946644,0,0,-0.023628044,0.02546584,0.046032102,0.000584402,0.001065052,-0.000200167
291,33,2,1,980.7567568,0.997756278,-0.008946644,0,0,-0.023628044,0.02546584,0.046032102,0.000584402,0.001065052,-0.000200167
291,33,2,2,1026.918919,0.997756278,-0.008946644,0,0,-0.023628044,0.02546584,0.046032102,0.000584402,0.001065052,-0.000200167
291,33,2,5,700.2237288,0.997756278,-0.008946644,0,0,-0.023628044,0.02546584,0.046032102,0.000584402,0.001065052,-0.000200167
291,34,1,3,845.6086957,0,0,0.997782379,-0.008426796,0.039429629,-0.097305594,0.069926451,0.001681411,-0.001457188,-0.000213133
291,34,1,2,1021.121622,0,0,0.997782379,-0.008426796,0.039429629,-0.097305594,0.069926451,0.001681411,-0.001457188,-0.000213133
291,34,1,1,960.5675676,0,0,0.997782379,-0.008426796,0.039429629,-0.097305594,0.069926451,0.001681411,-0.001457188,-0.000213133
291,34,1,5,698.2644068,0,0,0.997782379,-0.008426796,0.039429629,-0.097305594,0.069926451,0.001681411,-0.001457188,-0.000213133
291,34,1,4,686.4478528,0,0,0.997782379,-0.008426796,0.039429629,-0.097305594,0.069926451,0.001681411,-0.001457188,-0.000213133
291,34,2,3,847.0869565,0.997782379,-0.008426796,0,0,-0.017133204,-0.01360696,0.006813692,0.000688289,0.000886955,-0.000146418
291,34,2,2,1022.513514,0.997782379,-0.008426796,0,0,-0.017133204,-0.01360696,0.006813692,0.000688289,0.000886955,-0.000146418
291,34,2,1,971.4594595,0.997782379,-0.008426796,0,0,-0.017133204,-0.01360696,0.006813692,0.000688289,0.000886955,-0.000146418
291,34,2,5,696.6644068,0.997782379,-0.008426796,0,0,-0.017133204,-0.01360696,0.006813692,0.000688289,0.000886955,-0.000146418
291,34,2,4,687.6134969,0.997782379,-0.008426796,0,0,-0.017133204,-0.01360696,0.006813692,0.000688289,0.000886955,-0.000146418
291,35,1,5,700.9966102,0.000502176,0.000497904,0.998115354,-0.008468972,0.041432918,-0.108598976,0.051515681,0.001587154,-0.001405656,-0.000239554
291,35,1,4,685.6196319,0.000502176,0.000497904,0.998115354,-0.008468972,0.041432918,-0.108598976,0.051515681,0.001587154,-0.001405656,-0.000239554
291,35,1,3,847.8478261,0.000502176,0.000497904,0.998115354,-0.008468972,0.041432918,-0.108598976,0.051515681,0.001587154,-0.001405656,-0.000239554
291,35,1,1,969.2162162,0.000502176,0.000497904,0.998115354,-0.008468972,0.041432918,-0.108598976,0.051515681,0.001587154,-0.001405656,-0.000239554
291,35,1,2,1022.608108,0.000502176,0.000497904,0.998115354,-0.008468972,0.041432918,-0.108598976,0.051515681,0.001587154,-0.001405656,-0.000239554
291,35,2,5,695.7559322,0.998115354,-0.008468972,0.000502176,0.000497904,-0.023603794,-0.000813011,-0.030060095,8.32E-05,0.000995679,2.02E-05
291,35,2,4,690.9693252,0.998115354,-0.008468972,0.000502176,0.000497904,-0.023603794,-0.000813011,-0.030060095,8.32E-05,0.000995679,2.02E-05
291,35,2,3,853.4347826,0.998115354,-0.008468972,0.000502176,0.000497904,-0.023603794,-0.000813011,-0.030060095,8.32E-05,0.000995679,2.02E-05
291,35,2,1,970.7297297,0.998115354,-0.008468972,0.000502176,0.000497904,-0.023603794,-0.000813011,-0.030060095,8.32E-05,0.000995679,2.02E-05
291,35,2,2,1022.527027,0.998115354,-0.008468972,0.000502176,0.000497904,-0.023603794,-0.000813011,-0.030060095,8.32E-05,0.000995679,2.02E-05
291,36,1,5,700.4169492,0.093233255,0.075189693,0.919597892,-0.074147588,0.041026701,-0.081805562,0.101601158,0.001658098,-0.001341417,-0.000246533
291,36,1,3,847.326087,0.093233255,0.075189693,0.919597892,-0.074147588,0.041026701,-0.081805562,0.101601158,0.001658098,-0.001341417,-0.000246533
291,36,1,2,1026.175676,0.093233255,0.075189693,0.919597892,-0.074147588,0.041026701,-0.081805562,0.101601158,0.001658098,-0.001341417,-0.000246533
291,36,1,4,686.5766871,0.093233255,0.075189693,0.919597892,-0.074147588,0.041026701,-0.081805562,0.101601158,0.001658098,-0.001341417,-0.000246533
291,36,1,1,973.027027,0.093233255,0.075189693,0.919597892,-0.074147588,0.041026701,-0.081805562,0.101601158,0.001658098,-0.001341417,-0.000246533
291,36,2,5,705.9694915,0.919597892,-0.074147588,0.093233255,0.075189693,-0.000346369,0.085388961,0.078013267,0.000127449,0.001081203,-3.67E-05
291,36,2,3,859.7608696,0.919597892,-0.074147588,0.093233255,0.075189693,-0.000346369,0.085388961,0.078013267,0.000127449,0.001081203,-3.67E-05
291,36,2,2,1033.121622,0.919597892,-0.074147588,0.093233255,0.075189693,-0.000346369,0.085388961,0.078013267,0.000127449,0.001081203,-3.67E-05
291,36,2,4,695.0613497,0.919597892,-0.074147588,0.093233255,0.075189693,-0.000346369,0.085388961,0.078013267,0.000127449,0.001081203,-3.67E-05
291,36,2,1,978.4864865,0.919597892,-0.074147588,0.093233255,0.075189693,-0.000346369,0.085388961,0.078013267,0.000127449,0.001081203,-3.67E-05
291,37,1,5,705.1762712,0.447618185,0.197682775,0.57810849,-0.202619542,0.048634148,-0.140145436,0.026413775,0.001817561,-0.0015378,-0.000264768
291,37,1,3,849.6304348,0.447618185,0.197682775,0.57810849,-0.202619542,0.048634148,-0.140145436,0.026413775,0.001817561,-0.0015378,-0.000264768
291,37,1,4,687.4785276,0.447618185,0.197682775,0.57810849,-0.202619542,0.048634148,-0.140145436,0.026413775,0.001817561,-0.0015378,-0.000264768
291,37,1,2,1026.027027,0.447618185,0.197682775,0.57810849,-0.202619542,0.048634148,-0.140145436,0.026413775,0.001817561,-0.0015378,-0.000264768
291,37,1,1,980.2702703,0.447618185,0.197682775,0.57810849,-0.202619542,0.048634148,-0.140145436,0.026413775,0.001817561,-0.0015378,-0.000264768
291,37,2,5,707.9694915,0.57810849,-0.202619542,0.447618185,0.197682775,-0.042917888,0.028003606,0.020018278,9.75E-05,0.001472941,9.56E-05
291,37,2,3,859.9347826,0.57810849,-0.202619542,0.447618185,0.197682775,-0.042917888,0.028003606,0.020018278,9.75E-05,0.001472941,9.56E-05
291,37,2,4,695.9570552,0.57810849,-0.202619542,0.447618185,0.197682775,-0.042917888,0.028003606,0.020018278,9.75E-05,0.001472941,9.56E-05
291,37,2,2,1034.472973,0.57810849,-0.202619542,0.447618185,0.197682775,-0.042917888,0.028003606,0.020018278,9.75E-05,0.001472941,9.56E-05
291,37,2,1,986.1351351,0.57810849,-0.202619542,0.447618185,0.197682775,-0.042917888,0.028003606,0.020018278,9.75E-05,0.001472941,9.56E-05
291,38,1,5,706.5016949,0.82896772,0.169054819,0.190536553,-0.182403253,0.03806204,-0.104966907,0.100849348,0.001783828,-0.001189589,-0.000193326
291,38,1,4,691.0122699,0.82896772,0.169054819,0.190536553,-0.182403253,0.03806204,-0.104966907,0.100849348,0.001783828,-0.001189589,-0.000193326
291,38,1,1,985.9459459,0.82896772,0.169054819,0.190536553,-0.182403253,0.03806204,-0.104966907,0.100849348,0.001783828,-0.001189589,-0.000193326
291,38,1,2,1028.094595,0.82896772,0.169054819,0.190536553,-0.182403253,0.03806204,-0.104966907,0.100849348,0.001783828,-0.001189589,-0.000193326
291,38,1,3,853.1521739,0.82896772,0.169054819,0.190536553,-0.182403253,0.03806204,-0.104966907,0.100849348,0.001783828,-0.001189589,-0.000193326
291,38,2,5,702.7966102,0.190536553,-0.182403253,0.82896772,0.169054819,-0.029558841,-0.065457167,-0.023678965,0.000841755,0.001456995,-0.000153676
291,38,2,4,693.9877301,0.190536553,-0.182403253,0.82896772,0.169054819,-0.029558841,-0.065457167,-0.023678965,0.000841755,0.001456995,-0.000153676
291,38,2,1,983.5675676,0.190536553,-0.182403253,0.82896772,0.169054819,-0.029558841,-0.065457167,-0.023678965,0.000841755,0.001456995,-0.000153676
291,38,2,2,1031.472973,0.190536553,-0.182403253,0.82896772,0.169054819,-0.029558841,-0.065457167,-0.023678965,0.000841755,0.001456995,-0.000153676
291,38,2,3,855.3478261,0.190536553,-0.182403253,0.82896772,0.169054819,-0.029558841,-0.065457167,-0.023678965,0.000841755,0.001456995,-0.000153676
291,39,1,3,853.5652174,1.052272945,0.081476026,-0.043207816,-0.095006075,0.037242956,-0.163559196,0.013638652,0.001969718,-0.001414471,-0.000297956
291,39,1,5,707.2033898,1.052272945,0.081476026,-0.043207816,-0.095006075,0.037242956,-0.163559196,0.013638652,0.001969718,-0.001414471,-0.000297956
291,39,1,2,1027.27027,1.052272945,0.081476026,-0.043207816,-0.095006075,0.037242956,-0.163559196,0.013638652,0.001969718,-0.001414471,-0.000297956
291,39,1,1,977.3243243,1.052272945,0.081476026,-0.043207816,-0.095006075,0.037242956,-0.163559196,0.013638652,0.001969718,-0.001414471,-0.000297956
291,39,1,4,691.0552147,1.052272945,0.081476026,-0.043207816,-0.095006075,0.037242956,-0.163559196,0.013638652,0.001969718,-0.001414471,-0.000297956
291,39,2,3,853.1521739,-0.043207816,-0.095006075,1.052272945,0.081476026,-0.041837418,0.076616432,0.102780437,0.000218247,0.001709717,-0.00033815
291,39,2,5,701.5966102,-0.043207816,-0.095006075,1.052272945,0.081476026,-0.041837418,0.076616432,0.102780437,0.000218247,0.001709717,-0.00033815
291,39,2,2,1032.5,-0.043207816,-0.095006075,1.052272945,0.081476026,-0.041837418,0.076616432,0.102780437,0.000218247,0.001709717,-0.00033815
291,39,2,1,979.8648649,-0.043207816,-0.095006075,1.052272945,0.081476026,-0.041837418,0.076616432,0.102780437,0.000218247,0.001709717,-0.00033815
291,39,2,4,692.2944785,-0.043207816,-0.095006075,1.052272945,0.081476026,-0.041837418,0.076616432,0.102780437,0.000218247,0.001709717,-0.00033815
291,4,1,2,1027.472973,0,0,0,0,0.006535703,0.033729165,0.032886974,-0.002763252,0.000312425,-0.000167723
291,4,1,1,974.5135135,0,0,0,0,0.006535703,0.033729165,0.032886974,-0.002763252,0.000312425,-0.000167723
291,4,1,5,703.0745763,0,0,0,0,0.006535703,0.033729165,0.032886974,-0.002763252,0.000312425,-0.000167723
291,4,1,4,692.1226994,0,0,0,0,0.006535703,0.033729165,0.032886974,-0.002763252,0.000312425,-0.000167723
291,4,1,3,849,0,0,0,0,0.006535703,0.033729165,0.032886974,-0.002763252,0.000312425,-0.000167723
291,4,2,2,1029.202703,0,0,0,0,0.04020344,-0.154475475,-0.214111323,-0.003453269,-0.000787429,2.04E-05
291,4,2,1,969.8648649,0,0,0,0,0.04020344,-0.154475475,-0.214111323,-0.003453269,-0.000787429,2.04E-05
291,4,2,5,692.8,0,0,0,0,0.04020344,-0.154475475,-0.214111323,-0.003453269,-0.000787429,2.04E-05
291,4,2,4,689.7423313,0,0,0,0,0.04020344,-0.154475475,-0.214111323,-0.003453269,-0.000787429,2.04E-05
291,4,2,3,845.1956522,0,0,0,0,0.04020344,-0.154475475,-0.214111323,-0.003453269,-0.000787429,2.04E-05
291,40,1,5,704.9898305,1.135272346,0.018547557,-0.132992132,-0.029937741,0.028139914,-0.105344165,0.086428751,0.002060027,-0.001144654,-0.000380255
291,40,1,4,691.1533742,1.135272346,0.018547557,-0.132992132,-0.029937741,0.028139914,-0.105344165,0.086428751,0.002060027,-0.001144654,-0.000380255
291,40,1,2,1026.22973,1.135272346,0.018547557,-0.132992132,-0.029937741,0.028139914,-0.105344165,0.086428751,0.002060027,-0.001144654,-0.000380255
291,40,1,3,853.7608696,1.135272346,0.018547557,-0.132992132,-0.029937741,0.028139914,-0.105344165,0.086428751,0.002060027,-0.001144654,-0.000380255
291,40,1,1,974.9189189,1.135272346,0.018547557,-0.132992132,-0.029937741,0.028139914,-0.105344165,0.086428751,0.002060027,-0.001144654,-0.000380255
291,40,2,5,700.9457627,-0.132992132,-0.029937741,1.135272346,0.018547557,-0.032332429,-0.103009444,-0.04750258,0.000782293,0.001653102,-0.000303903
291,40,2,4,693.1595092,-0.132992132,-0.029937741,1.135272346,0.018547557,-0.032332429,-0.103009444,-0.04750258,0.000782293,0.001653102,-0.000303903
